CustCode,Factory,BalToMfg
CUST0023,F9,375
CUST0018,F1,228
CUST0088,F9,310
CUST0055,F2,311
CUST0002,F1,342
CUST0070,F3,285
CUST0089,F3,219
CUST0099,F2,7
CUST0006,F1,375
CUST0041,F9,155
CUST0068,F9,338
CUST0025,F1,68
CUST0016,F4,353
CUST0023,F4,353
CUST0065,F4,363
CUST0065,F1,111
CUST0084,F1,345
CUST0091,F3,201
CUST0057,F4,197
CUST0002,F2,321
CUST0095,F1,208
CUST0063,F2,282
CUST0047,F4,398
CUST0062,F3,230
CUST0070,F3,218
CUST0067,F2,176
CUST0055,F10,354
CUST0086,F9,319
CUST0098,F2,102
CUST0100,F9,194
CUST0091,F4,49
CUST0045,F9,160
CUST0064,F2,93
CUST0080,F9,67
CUST0022,F9,332
CUST0038,F1,379
CUST0002,F4,224
CUST0006,F9,108
CUST0083,F1,350
CUST0019,F3,343
CUST0009,F3,190
CUST0073,F1,85
CUST0100,F9,46
CUST0031,F4,251
CUST0090,F9,168
CUST0039,F3,21
CUST0055,F10,136
CUST0088,F10,70
CUST0066,F10,87
CUST0094,F10,83
CUST0090,F2,160
CUST0012,F1,115
CUST0023,F3,72
CUST0063,F2,5
CUST0025,F10,98
CUST0047,F1,313
CUST0051,F1,314
CUST0011,F3,79
CUST0065,F2,369
CUST0004,F10,277
CUST0040,F1,325
CUST0090,F9,191
CUST0032,F2,143
CUST0070,F9,86
CUST0085,F9,244
CUST0017,F10,208
CUST0067,F3,184
CUST0099,F3,357
CUST0025,F2,219
CUST0027,F10,175
CUST0089,F1,146
CUST0081,F4,374
CUST0059,F2,47
CUST0010,F10,230
CUST0076,F2,58
CUST0061,F1,127
CUST0024,F9,295
CUST0011,F2,165
CUST0062,F9,197
CUST0068,F3,110
CUST0015,F9,214
CUST0083,F10,100
CUST0053,F10,111
CUST0033,F1,117
CUST0100,F9,215
CUST0046,F4,180
CUST0067,F10,119
CUST0026,F4,102
CUST0064,F3,250
CUST0072,F10,260
CUST0051,F3,30
CUST0089,F3,26
CUST0086,F10,73
CUST0081,F1,321
CUST0007,F3,225
CUST0025,F3,122
CUST0021,F2,145
CUST0026,F10,213
CUST0086,F10,124
CUST0028,F1,233
CUST0098,F10,166
CUST0006,F1,340
CUST0087,F3,107
CUST0047,F3,133
CUST0032,F4,90
CUST0094,F10,183
CUST0056,F10,246
CUST0006,F3,181
CUST0021,F3,129
CUST0009,F9,239
CUST0095,F10,41
CUST0056,F1,220
CUST0062,F1,160
CUST0015,F9,289
CUST0023,F10,108
CUST0012,F3,184
CUST0010,F3,3
CUST0016,F2,347
CUST0096,F9,253
CUST0038,F1,155
CUST0072,F2,206
CUST0063,F4,329
CUST0038,F4,180
CUST0037,F10,76
CUST0009,F9,20
CUST0004,F1,160
CUST0058,F9,67
CUST0036,F10,10
CUST0081,F1,13
CUST0055,F4,276
CUST0075,F9,33
CUST0064,F9,264
CUST0062,F10,304
CUST0005,F3,241
CUST0053,F3,195
CUST0024,F2,225
CUST0095,F9,185
CUST0005,F2,8
CUST0051,F1,321
CUST0075,F9,394
CUST0053,F2,129
CUST0051,F9,41
CUST0023,F4,102
CUST0003,F1,73
CUST0010,F10,311
CUST0029,F3,201
CUST0093,F3,292
CUST0011,F4,4
CUST0084,F1,114
CUST0093,F3,277
CUST0063,F10,120
CUST0035,F10,51
CUST0054,F3,310
CUST0038,F10,12
CUST0051,F4,219
CUST0069,F3,195
CUST0059,F10,149
CUST0086,F3,337
CUST0009,F2,145
CUST0092,F1,180
CUST0032,F10,117
CUST0089,F4,39
CUST0028,F2,269
CUST0059,F9,170
CUST0023,F1,266
CUST0027,F4,178
CUST0058,F10,281
CUST0065,F4,49
CUST0081,F1,94
CUST0060,F9,359
CUST0078,F10,265
CUST0026,F1,283
CUST0025,F2,210
CUST0087,F4,94
CUST0098,F9,181
CUST0023,F3,301
CUST0015,F1,29
CUST0049,F9,12
CUST0047,F9,179
CUST0076,F10,189
CUST0037,F9,76
CUST0036,F10,299
CUST0072,F10,93
CUST0062,F4,103
CUST0035,F10,257
CUST0020,F4,217
CUST0009,F2,280
CUST0003,F9,19
CUST0017,F1,381
CUST0098,F1,86
CUST0067,F1,313
CUST0041,F10,380
CUST0059,F10,69
CUST0063,F2,279
CUST0012,F4,175
CUST0064,F4,73
CUST0011,F4,243
CUST0095,F4,313
CUST0067,F1,215
CUST0044,F1,285
CUST0001,F3,91
CUST0048,F10,250
CUST0029,F1,50
CUST0052,F2,239
CUST0018,F10,336
CUST0067,F9,207
CUST0086,F3,141
CUST0070,F10,102
CUST0022,F1,316
CUST0094,F4,318
CUST0005,F10,324
CUST0045,F1,289
CUST0002,F10,50
CUST0070,F2,273
CUST0076,F4,166
CUST0029,F9,219
CUST0085,F1,140
CUST0010,F2,93
CUST0100,F4,39
CUST0100,F9,39
CUST0021,F10,310
CUST0084,F3,45
CUST0082,F10,231
CUST0025,F9,26
CUST0055,F9,170
CUST0038,F2,123
CUST0010,F3,398
CUST0018,F9,163
CUST0011,F4,300
CUST0074,F2,198
CUST0020,F3,339
CUST0076,F4,242
CUST0004,F4,300
CUST0024,F4,116
CUST0055,F4,130
CUST0066,F1,353
CUST0053,F4,389
CUST0008,F4,163
CUST0088,F4,362
CUST0054,F9,270
CUST0089,F4,2
CUST0081,F3,116
CUST0022,F2,90
CUST0014,F2,63
CUST0036,F10,144
CUST0089,F3,229
CUST0040,F9,344
CUST0042,F1,317
CUST0054,F3,147
CUST0057,F2,330
CUST0094,F9,308
CUST0029,F9,388
CUST0045,F4,182
CUST0077,F2,100
CUST0056,F3,347
CUST0032,F2,162
CUST0097,F9,293
CUST0066,F9,29
CUST0030,F2,181
CUST0090,F1,266
CUST0066,F10,221
CUST0068,F1,292
CUST0070,F4,111
CUST0021,F4,334
CUST0087,F1,30
CUST0070,F9,345
CUST0041,F10,76
CUST0039,F4,51
CUST0032,F2,168
CUST0003,F3,11
CUST0028,F3,360
CUST0097,F4,98
CUST0084,F3,76
CUST0001,F3,270
CUST0049,F10,95
CUST0055,F3,133
CUST0083,F10,369
CUST0044,F4,127
CUST0041,F4,162
CUST0066,F4,48
CUST0029,F3,286
CUST0040,F4,389
CUST0055,F10,125
CUST0005,F10,261
CUST0095,F1,300
CUST0003,F2,244
CUST0078,F9,73
CUST0030,F2,177
CUST0100,F3,75
CUST0044,F9,41
CUST0060,F9,160
CUST0044,F3,316
CUST0009,F10,296
CUST0013,F3,239
CUST0082,F2,149
CUST0015,F9,19
CUST0089,F2,287
CUST0092,F3,227
CUST0100,F4,59
CUST0070,F1,174
CUST0091,F10,376
CUST0034,F9,140
CUST0013,F1,269
CUST0086,F3,134
CUST0091,F9,295
CUST0002,F3,41
CUST0064,F3,175
CUST0096,F1,27
CUST0029,F9,384
CUST0028,F9,24
CUST0042,F1,320
CUST0005,F9,112
CUST0073,F10,216
CUST0007,F9,298
CUST0050,F2,62
CUST0079,F1,19
CUST0050,F2,69
CUST0089,F1,385
CUST0076,F9,25
CUST0058,F1,151
CUST0033,F1,341
CUST0085,F9,369
CUST0053,F9,286
CUST0012,F10,254
CUST0041,F2,288
CUST0053,F3,361
CUST0014,F3,331
CUST0062,F1,40
CUST0096,F2,198
CUST0034,F2,238
CUST0033,F9,374
CUST0088,F4,8
CUST0082,F2,328
CUST0088,F10,253
CUST0098,F9,314
CUST0027,F10,322
CUST0090,F10,105
CUST0095,F10,159
CUST0056,F1,18
CUST0015,F10,108
CUST0029,F3,366
CUST0052,F9,154
CUST0090,F10,369
CUST0092,F1,78
CUST0015,F4,390
CUST0077,F1,174
CUST0037,F1,66
CUST0008,F1,222
CUST0023,F1,93
CUST0022,F2,63
CUST0088,F9,255
CUST0093,F9,13
CUST0031,F9,256
CUST0072,F2,102
CUST0058,F1,120
CUST0006,F3,265
CUST0025,F3,26
CUST0036,F1,11
CUST0010,F10,277
CUST0041,F1,182
CUST0062,F4,14
CUST0028,F10,85
CUST0028,F4,142
CUST0004,F1,289
CUST0037,F1,369
CUST0050,F4,166
CUST0099,F3,233
CUST0018,F10,69
CUST0087,F10,286
CUST0063,F10,374
CUST0086,F1,100
CUST0011,F10,131
CUST0010,F9,20
CUST0045,F1,331
CUST0092,F3,255
CUST0083,F4,393
CUST0090,F1,274
CUST0017,F1,109
CUST0040,F2,298
CUST0037,F2,331
CUST0091,F10,92
CUST0052,F1,393
CUST0004,F3,24
CUST0040,F4,198
CUST0042,F4,241
CUST0022,F3,204
CUST0040,F9,396
CUST0087,F10,232
CUST0059,F2,393
CUST0034,F2,300
CUST0083,F2,390
CUST0070,F1,252
CUST0043,F10,389
CUST0034,F10,68
CUST0052,F2,269
CUST0027,F4,244
CUST0094,F3,131
CUST0067,F9,335
CUST0036,F3,23
CUST0018,F4,185
CUST0030,F4,229
CUST0018,F1,310
CUST0067,F1,238
CUST0050,F9,32
CUST0100,F2,240
CUST0042,F3,267
CUST0084,F9,133
CUST0074,F3,38
CUST0043,F9,53
CUST0006,F2,197
CUST0086,F10,202
CUST0088,F3,104
CUST0073,F10,161
CUST0043,F2,156
CUST0088,F9,22
CUST0024,F10,240
CUST0087,F9,33
CUST0001,F3,60
CUST0017,F10,26
CUST0057,F1,218
CUST0100,F3,397
CUST0024,F1,42
CUST0022,F4,134
CUST0098,F10,144
CUST0036,F9,194
CUST0083,F1,177
CUST0053,F1,83
CUST0045,F3,351
CUST0092,F1,78
CUST0007,F10,236
CUST0097,F1,216
CUST0021,F10,347
CUST0049,F9,281
CUST0025,F4,167
CUST0083,F2,18
CUST0058,F1,323
CUST0080,F9,349
CUST0012,F9,81
CUST0012,F10,73
CUST0066,F3,144
CUST0059,F9,8
CUST0068,F2,337
CUST0014,F9,304
CUST0008,F2,48
CUST0012,F10,209
CUST0006,F4,37
CUST0087,F10,226
CUST0080,F2,379
CUST0026,F4,54
CUST0025,F2,376
CUST0070,F1,325
CUST0006,F2,372
CUST0079,F4,120
CUST0091,F3,347
CUST0016,F9,279
CUST0064,F1,216
CUST0011,F10,24
CUST0027,F10,10
CUST0082,F10,74
CUST0058,F1,358
CUST0020,F3,199
CUST0028,F1,275
CUST0096,F4,306
CUST0062,F9,12
CUST0033,F9,386
CUST0013,F4,126
CUST0060,F3,287
CUST0039,F9,75
CUST0054,F2,66
CUST0074,F9,30
CUST0049,F9,278
CUST0024,F4,35
CUST0034,F10,265
CUST0002,F9,175
CUST0026,F2,391
CUST0077,F2,342
CUST0060,F4,123
CUST0048,F4,3
CUST0075,F4,372
CUST0040,F3,366
CUST0035,F3,352
CUST0010,F2,389
CUST0024,F3,331
CUST0059,F9,392
CUST0021,F4,388
CUST0016,F9,27
CUST0058,F2,117
CUST0033,F4,22
CUST0058,F9,318
CUST0029,F2,216
CUST0091,F2,306
CUST0084,F2,90
CUST0055,F9,85
CUST0085,F4,296
CUST0099,F2,361
CUST0088,F9,241
CUST0038,F10,111
CUST0051,F1,400
CUST0084,F3,52
CUST0071,F4,132
CUST0099,F9,90
CUST0008,F4,73
CUST0053,F1,257
CUST0096,F3,206
CUST0006,F9,120
CUST0071,F9,250
CUST0036,F4,60
CUST0048,F10,385
CUST0018,F10,237
CUST0048,F1,133
CUST0001,F9,268
CUST0017,F1,168
CUST0086,F2,318
CUST0062,F3,41
CUST0057,F2,7
CUST0019,F10,205
CUST0033,F10,169
CUST0090,F2,366
CUST0044,F2,292
CUST0098,F3,95
CUST0047,F9,46
CUST0062,F10,348
CUST0045,F9,252
CUST0085,F3,232
CUST0081,F1,13
CUST0008,F1,100
CUST0087,F9,265
CUST0024,F2,217
CUST0075,F10,176
CUST0010,F2,210
CUST0079,F1,369
CUST0013,F9,12
CUST0013,F3,136
CUST0047,F1,396
CUST0021,F4,28
CUST0081,F4,288
CUST0062,F2,159
CUST0047,F4,395
CUST0017,F4,148
CUST0047,F4,142
CUST0083,F1,139
CUST0064,F10,158
CUST0083,F3,344
CUST0060,F10,79
CUST0024,F4,297
CUST0057,F10,50
CUST0100,F4,59
CUST0041,F1,254
CUST0057,F1,153
CUST0085,F1,34
CUST0033,F4,152
CUST0039,F3,106
CUST0018,F10,281
CUST0039,F9,193
CUST0020,F3,103
CUST0095,F3,202
CUST0039,F10,2
CUST0051,F9,252
CUST0072,F4,295
CUST0071,F4,193
CUST0013,F4,243
CUST0048,F1,329
CUST0080,F9,276
CUST0011,F2,199
CUST0033,F10,152
CUST0074,F1,39
CUST0060,F10,293
CUST0020,F3,335
CUST0074,F10,135
CUST0050,F9,204
CUST0091,F2,316
CUST0036,F3,342
CUST0073,F1,75
CUST0052,F4,278
CUST0046,F10,199
CUST0082,F2,189
CUST0043,F2,279
CUST0059,F9,289
CUST0031,F4,362
CUST0098,F2,390
CUST0037,F1,0
CUST0032,F9,154
CUST0096,F1,246
CUST0095,F10,141
CUST0097,F10,309
CUST0062,F1,156
CUST0090,F3,267
CUST0085,F4,48
CUST0033,F2,110
CUST0044,F10,287
CUST0053,F10,273
CUST0098,F10,185
CUST0051,F10,190
CUST0093,F10,142
CUST0061,F9,176
CUST0014,F2,332
CUST0053,F2,362
CUST0073,F3,51
CUST0025,F2,141
CUST0071,F10,118
CUST0083,F2,373
CUST0093,F4,351
CUST0081,F9,103
CUST0093,F3,204
CUST0011,F10,114
CUST0050,F10,293
CUST0092,F2,52
CUST0019,F3,27
CUST0097,F10,191
CUST0007,F1,198
CUST0086,F2,398
CUST0058,F3,184
CUST0067,F9,102
CUST0007,F3,229
CUST0070,F10,261
CUST0090,F3,260
CUST0026,F4,53
CUST0041,F9,224
CUST0004,F10,329
CUST0039,F4,395
CUST0016,F10,346
CUST0100,F4,186
CUST0018,F2,170
CUST0027,F9,390
CUST0056,F2,238
CUST0050,F3,151
CUST0016,F10,217
CUST0075,F4,94
CUST0077,F9,100
CUST0025,F1,211
CUST0076,F9,253
CUST0062,F10,233
CUST0042,F9,63
CUST0021,F2,238
CUST0051,F9,188
CUST0091,F9,193
CUST0094,F3,167
CUST0035,F10,84
CUST0013,F2,175
CUST0025,F10,335
CUST0085,F2,9
CUST0053,F3,294
CUST0041,F9,243
CUST0069,F10,276
CUST0071,F10,384
CUST0089,F10,100
CUST0096,F10,67
CUST0038,F2,262
CUST0043,F9,260
CUST0056,F2,265
CUST0026,F1,74
CUST0023,F10,38
CUST0002,F2,37
CUST0009,F2,311
CUST0024,F10,97
CUST0025,F1,332
CUST0048,F2,231
CUST0035,F9,146
CUST0031,F4,4
CUST0057,F3,281
CUST0026,F2,22
CUST0060,F10,223
CUST0027,F2,377
CUST0008,F9,4
CUST0099,F1,370
CUST0022,F10,161
CUST0037,F4,325
CUST0038,F9,115
CUST0004,F9,146
CUST0065,F4,274
CUST0069,F9,126
CUST0039,F1,5
CUST0022,F3,232
CUST0032,F4,19
CUST0040,F4,14
CUST0066,F1,204
CUST0004,F2,104
CUST0018,F1,79
CUST0079,F4,30
CUST0079,F2,397
CUST0094,F10,328
CUST0012,F9,221
CUST0070,F2,155
CUST0027,F1,344
CUST0034,F9,302
CUST0024,F9,327
CUST0055,F1,131
CUST0027,F1,54
CUST0098,F10,335
CUST0029,F2,372
CUST0073,F10,355
CUST0045,F9,174
CUST0055,F3,69
CUST0092,F4,22
CUST0079,F1,118
CUST0032,F3,19
CUST0062,F3,392
CUST0017,F2,161
CUST0075,F9,49
CUST0087,F1,395
CUST0067,F9,13
CUST0043,F10,351
CUST0034,F1,250
CUST0007,F4,259
CUST0038,F1,350
CUST0030,F3,22
CUST0054,F3,105
CUST0094,F4,65
CUST0086,F2,223
CUST0096,F4,236
CUST0097,F1,391
CUST0088,F9,107
CUST0027,F1,248
CUST0048,F9,36
CUST0022,F4,354
CUST0023,F3,127
CUST0091,F10,266
CUST0095,F9,111
CUST0067,F1,252
CUST0003,F2,98
CUST0027,F4,127
CUST0061,F10,257
CUST0092,F4,331
CUST0026,F10,18
CUST0024,F1,62
CUST0033,F9,264
CUST0034,F10,154
CUST0064,F9,326
CUST0002,F1,119
CUST0055,F4,302
CUST0077,F9,81
CUST0010,F9,57
CUST0075,F3,256
CUST0027,F1,177
CUST0042,F9,209
CUST0073,F4,129
CUST0076,F9,356
CUST0053,F10,74
CUST0030,F3,317
CUST0038,F3,366
CUST0052,F1,298
CUST0010,F9,9
CUST0065,F9,145
CUST0040,F3,309
CUST0031,F2,104
CUST0012,F10,65
CUST0083,F2,175
CUST0089,F3,39
CUST0084,F10,96
CUST0077,F1,379
CUST0059,F2,198
CUST0020,F1,224
CUST0041,F3,4
CUST0057,F4,124
CUST0040,F1,121
CUST0006,F9,36
CUST0057,F4,125
CUST0078,F1,354
CUST0001,F2,273
CUST0066,F2,250
CUST0003,F3,113
CUST0068,F2,345
CUST0008,F1,64
CUST0097,F1,184
CUST0028,F2,395
CUST0092,F4,222
CUST0072,F3,104
CUST0072,F10,226
CUST0027,F4,298
CUST0025,F4,382
CUST0004,F9,138
CUST0045,F1,258
CUST0060,F4,368
CUST0046,F4,97
CUST0087,F2,84
CUST0036,F3,287
CUST0074,F3,368
CUST0089,F4,392
CUST0055,F1,329
CUST0014,F1,247
CUST0095,F3,382
CUST0054,F1,304
CUST0008,F1,198
CUST0094,F2,237
CUST0074,F3,126
CUST0081,F3,227
CUST0089,F4,207
CUST0024,F2,165
CUST0062,F3,246
CUST0089,F9,157
CUST0082,F9,57
CUST0023,F4,337
CUST0007,F9,250
CUST0062,F3,104
CUST0096,F4,218
CUST0043,F10,106
CUST0037,F9,49
CUST0061,F2,63
CUST0011,F1,330
CUST0049,F2,115
CUST0018,F2,98
CUST0010,F2,214
CUST0003,F4,37
CUST0015,F3,111
CUST0080,F9,216
CUST0028,F3,184
CUST0009,F2,72
CUST0016,F4,86
CUST0007,F3,334
CUST0036,F9,297
CUST0022,F2,134
CUST0075,F10,239
CUST0084,F3,213
CUST0067,F3,67
CUST0054,F10,325
CUST0083,F1,252
CUST0081,F10,244
CUST0050,F2,333
CUST0067,F3,321
CUST0075,F3,130
CUST0065,F9,5
CUST0038,F10,266
CUST0050,F1,318
CUST0003,F4,94
CUST0099,F2,96
CUST0045,F3,97
CUST0034,F3,378
CUST0026,F9,271
CUST0018,F1,296
CUST0090,F9,136
CUST0027,F2,395
CUST0024,F9,395
CUST0058,F4,397
CUST0093,F3,120
CUST0086,F10,159
CUST0022,F2,285
CUST0045,F2,90
CUST0056,F1,318
CUST0059,F4,352
CUST0071,F10,241
CUST0064,F9,190
CUST0046,F9,195
CUST0063,F1,139
CUST0039,F1,156
CUST0076,F4,56
CUST0077,F9,63
CUST0091,F3,282
CUST0010,F3,268
CUST0083,F9,240
CUST0095,F2,139
CUST0010,F4,247
CUST0089,F10,341
CUST0079,F2,265
CUST0039,F9,73
CUST0041,F9,97
CUST0043,F3,226
CUST0002,F2,119
CUST0028,F4,392
CUST0032,F10,126
CUST0025,F1,141
CUST0091,F10,359
CUST0019,F3,180
CUST0047,F1,389
CUST0032,F10,129
CUST0091,F3,83
CUST0081,F9,400
CUST0006,F4,390
CUST0014,F9,296
CUST0071,F2,211
CUST0051,F4,283
CUST0032,F1,210
CUST0004,F2,212
CUST0093,F10,356
CUST0096,F1,64
CUST0098,F4,270
CUST0032,F2,70
CUST0040,F4,334
CUST0061,F3,328
CUST0080,F1,254
CUST0023,F9,193
CUST0012,F3,118
CUST0006,F2,161
CUST0007,F2,178
CUST0081,F10,41
CUST0025,F3,78
CUST0039,F10,329
CUST0060,F9,241
CUST0006,F9,24
CUST0066,F4,187
CUST0011,F10,0
CUST0024,F4,283
CUST0010,F4,372
CUST0011,F3,297
CUST0001,F10,51
CUST0025,F1,214
CUST0035,F3,112
CUST0066,F1,242
CUST0026,F4,355
CUST0022,F10,90
CUST0011,F2,312
CUST0049,F9,119
CUST0023,F2,382
CUST0004,F1,306
CUST0085,F9,364
CUST0091,F9,133
CUST0053,F1,355
CUST0081,F3,232
CUST0023,F3,14
CUST0071,F10,33
CUST0085,F10,68
CUST0096,F10,182
CUST0065,F9,46
CUST0030,F4,321
CUST0022,F2,112
CUST0018,F1,86
CUST0100,F3,49
CUST0090,F1,216
CUST0084,F1,321
CUST0009,F2,302
CUST0036,F2,398
CUST0001,F9,288
CUST0010,F1,395
CUST0036,F9,59
CUST0012,F9,187
CUST0075,F3,224
CUST0055,F3,76
CUST0054,F1,179
CUST0044,F1,301
CUST0023,F4,125
CUST0041,F3,261
CUST0022,F1,101
CUST0083,F4,233
CUST0030,F3,373
CUST0031,F1,202
CUST0080,F9,149
CUST0094,F3,20
CUST0075,F1,14
CUST0071,F4,258
CUST0095,F2,130
CUST0052,F1,193
CUST0100,F3,204
CUST0068,F10,227
CUST0068,F9,54
CUST0041,F3,110
CUST0040,F1,188
CUST0068,F2,72
CUST0002,F9,126
CUST0014,F4,205
CUST0036,F10,68
CUST0098,F4,157
CUST0071,F10,122
CUST0031,F4,253
CUST0100,F9,268
CUST0057,F1,202
CUST0009,F4,165
CUST0004,F2,145
CUST0012,F10,353
CUST0065,F1,272
CUST0081,F2,21
CUST0036,F10,304
CUST0083,F4,277
CUST0022,F9,223
CUST0013,F4,269
CUST0042,F1,270
CUST0054,F9,400
CUST0030,F9,9
CUST0081,F9,88
CUST0022,F9,292
CUST0047,F3,193
CUST0051,F4,321
CUST0012,F10,138
CUST0034,F3,278
CUST0072,F9,25
CUST0051,F4,330
CUST0092,F4,55
CUST0048,F4,287
CUST0032,F2,234
CUST0036,F9,305
CUST0004,F3,131
CUST0017,F2,279
CUST0069,F3,288
CUST0048,F4,343
CUST0072,F3,178
CUST0080,F10,103
CUST0061,F9,28
CUST0062,F4,299
CUST0021,F1,267
CUST0041,F3,43
CUST0053,F2,359
CUST0062,F10,77
CUST0084,F4,331
CUST0032,F9,257
CUST0002,F10,129
CUST0021,F9,328
CUST0040,F2,128
CUST0091,F4,258
CUST0061,F3,178
CUST0043,F4,288
CUST0020,F10,249
CUST0010,F4,227
CUST0004,F9,61
CUST0063,F4,166
CUST0055,F3,62
CUST0001,F3,346
CUST0023,F10,4
CUST0073,F9,206
CUST0018,F4,131
CUST0003,F3,98
CUST0002,F2,330
CUST0087,F4,170
CUST0079,F2,45
CUST0010,F10,87
CUST0002,F1,13
CUST0098,F9,28
CUST0024,F1,379
CUST0092,F4,369
CUST0066,F4,200
CUST0091,F3,343
CUST0084,F3,272
CUST0066,F9,179
CUST0012,F10,51
CUST0095,F2,167
CUST0093,F1,197
CUST0062,F10,210
CUST0066,F9,98
CUST0037,F10,277
CUST0011,F4,7
CUST0082,F1,111
CUST0085,F10,197
CUST0082,F2,35
CUST0054,F1,50
CUST0028,F4,148
CUST0056,F9,343
CUST0046,F1,6
CUST0089,F1,254
CUST0041,F4,330
CUST0082,F4,82
CUST0036,F1,86
CUST0041,F9,337
CUST0013,F4,87
CUST0046,F2,356
CUST0062,F9,346
CUST0010,F9,90
CUST0022,F9,282
CUST0078,F1,132
CUST0034,F4,294
CUST0075,F1,322
CUST0081,F10,230
CUST0011,F1,206
CUST0092,F10,16
CUST0072,F4,159
CUST0072,F4,201
CUST0061,F1,5
CUST0032,F2,80
CUST0005,F1,373
CUST0005,F9,302
CUST0038,F4,128
CUST0009,F2,258
CUST0023,F2,18
CUST0048,F2,313
CUST0098,F1,281
CUST0046,F3,210
CUST0076,F3,97
CUST0007,F2,327
CUST0055,F1,20
CUST0070,F2,293
CUST0081,F2,147
CUST0075,F1,274
CUST0079,F10,12
CUST0087,F3,386
CUST0099,F1,319
CUST0009,F9,192
CUST0099,F10,369
CUST0002,F10,326
CUST0004,F9,292
CUST0034,F3,181
CUST0025,F3,13
CUST0065,F4,321
CUST0058,F1,275
CUST0080,F1,165
CUST0043,F9,105
CUST0023,F9,26
CUST0078,F3,48
CUST0087,F2,259
CUST0099,F2,324
CUST0058,F1,218
CUST0045,F2,19
CUST0052,F2,127
CUST0003,F3,259
CUST0032,F1,373
CUST0062,F3,50
CUST0062,F9,127
CUST0075,F3,82
CUST0080,F4,77
CUST0009,F2,196
CUST0074,F2,371
CUST0070,F2,299
CUST0048,F1,272
CUST0006,F1,71
CUST0030,F2,136
CUST0023,F2,20
CUST0062,F10,358
CUST0094,F10,151
CUST0028,F9,360
CUST0040,F3,148
CUST0079,F2,171
CUST0015,F1,154
CUST0054,F2,143
CUST0082,F9,5
CUST0082,F9,258
CUST0056,F1,212
CUST0063,F2,371
CUST0098,F3,365
CUST0082,F2,198
CUST0046,F2,42
CUST0032,F1,174
CUST0095,F9,290
CUST0013,F3,20
CUST0087,F1,218
CUST0040,F10,58
CUST0051,F3,81
CUST0051,F4,360
CUST0059,F4,107
CUST0006,F10,141
CUST0072,F9,237
CUST0099,F4,208
CUST0026,F4,196
CUST0018,F1,299
CUST0069,F4,23
CUST0053,F3,257
CUST0068,F1,248
CUST0083,F1,397
CUST0053,F1,191
CUST0043,F9,209
CUST0017,F2,321
CUST0080,F2,33
CUST0033,F4,367
CUST0048,F1,23
CUST0041,F4,302
CUST0073,F1,144
CUST0091,F9,214
CUST0011,F2,345
CUST0073,F2,340
CUST0063,F10,44
CUST0020,F3,208
CUST0037,F3,299
CUST0014,F10,239
CUST0047,F2,278
CUST0100,F9,186
CUST0045,F3,327
CUST0016,F4,338
CUST0019,F10,365
CUST0024,F1,367
CUST0093,F1,42
CUST0068,F4,52
CUST0049,F9,118
CUST0053,F3,258
CUST0028,F4,386
CUST0080,F3,398
CUST0089,F9,279
CUST0084,F2,265
CUST0004,F1,169
CUST0062,F10,225
CUST0049,F2,3
CUST0065,F3,74
CUST0073,F4,5
CUST0062,F9,192
CUST0073,F9,154
CUST0032,F10,389
CUST0036,F2,55
CUST0031,F10,155
CUST0092,F4,139
CUST0051,F2,22
CUST0059,F10,118
CUST0035,F3,303
CUST0081,F2,183
CUST0032,F4,93
CUST0042,F9,41
CUST0074,F3,262
CUST0077,F3,79
CUST0033,F1,311
CUST0082,F2,339
CUST0020,F10,275
CUST0066,F1,149
CUST0094,F9,288
CUST0040,F2,374
CUST0072,F4,198
CUST0006,F9,324
CUST0090,F1,181
CUST0017,F10,171
CUST0081,F4,37
CUST0062,F10,3
CUST0052,F9,17
CUST0016,F4,332
CUST0020,F3,99
CUST0081,F3,227
CUST0044,F3,75
CUST0031,F9,296
CUST0088,F2,304
CUST0097,F3,296
CUST0095,F10,375
CUST0014,F2,339
CUST0078,F3,347
CUST0092,F3,271
CUST0037,F9,51
CUST0099,F2,120
CUST0089,F2,111
CUST0072,F3,277
CUST0084,F4,231
CUST0071,F10,368
CUST0096,F9,185
CUST0002,F1,350
CUST0074,F9,281
CUST0009,F9,215
CUST0008,F9,52
CUST0065,F4,353
CUST0051,F9,388
CUST0007,F10,98
CUST0058,F4,190
CUST0029,F1,112
CUST0053,F10,221
CUST0024,F10,242
CUST0099,F4,275
CUST0073,F1,290
CUST0046,F10,18
CUST0066,F9,73
CUST0094,F1,76
CUST0014,F4,300
CUST0083,F10,65
CUST0088,F3,247
CUST0096,F4,48
CUST0041,F4,323
CUST0049,F10,241
CUST0005,F3,35
CUST0042,F2,45
CUST0023,F3,333
CUST0014,F2,244
CUST0058,F3,362
CUST0081,F10,331
CUST0027,F1,167
CUST0089,F10,316
CUST0007,F3,1
CUST0065,F4,323
CUST0098,F4,265
CUST0035,F1,10
CUST0054,F2,245
CUST0036,F1,269
CUST0092,F4,349
CUST0092,F3,198
CUST0077,F1,116
CUST0071,F1,187
CUST0061,F1,85
CUST0042,F9,35
CUST0003,F1,269
CUST0089,F10,105
CUST0053,F3,178
CUST0067,F9,354
CUST0023,F9,336
CUST0042,F10,229
CUST0003,F2,0
CUST0022,F3,4
CUST0075,F9,368
CUST0039,F1,317
CUST0006,F10,239
CUST0041,F9,112
CUST0067,F4,85
CUST0058,F1,223
CUST0081,F1,314
CUST0073,F1,366
CUST0088,F10,338
CUST0004,F2,215
